time,x,y,z,phi,theta,psi,u,v,w,p,q,r,Stern plane (deg) (command),Stern plane (deg) (actual),buoy_x,buoy_y,buoy_z,buoy_phi,buoy_theta,buoy_psi,dock_x,dock_y,dock_z,dock_phi,dock_theta,dock_psi
31.16,124.34181821399635,0.0,20.563092051241398,0.0,0.2058216450051848,0.0,4.11,0.0,-0.2109432998196398,0.0,-0.0033675733680384942,0.0,-0.32547437942365626,-0.3298213335136544,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.18,124.42142126680602,0.0,20.542164002122952,0.0,0.20575451817292797,0.0,4.11,0.0,-0.21088656028167907,0.0,-0.003356341612841361,0.0,-0.32540065756296405,-0.3297343944318544,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.2,124.50102595577543,0.0,20.52124240578335,0.0,0.20568761732323654,0.0,4.11,0.0,-0.21082990368418006,0.0,-0.0033450424845715785,0.0,-0.32532723671307917,-0.3296477196944766,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.220000000000002,124.58063227532591,0.0,20.50032724270657,0.0,0.20562094376075607,0.0,4.11,0.0,-0.2107733314516784,0.0,-0.0033336781240227414,0.0,-0.3252541162313586,-0.3295613100348486,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.240000000000002,124.66024021985044,0.0,20.479418493244086,0.0,0.20555449874794746,0.0,4.11,0.0,-0.21071684498532178,0.0,-0.003322250640430475,0.0,-0.3251812954666834,-0.3294751661587788,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.26,124.73984978371469,0.0,20.458516137618673,0.0,0.20548828350571138,0.0,4.11,0.0,-0.2106604456631096,0.0,-0.0033107621118041875,0.0,-0.3251087737596674,-0.3293892887449369,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.28,124.81946096125802,0.0,20.437620155928155,0.0,0.20542229921400623,0.0,4.11,0.0,-0.21060413484013102,0.0,-0.003299214585257716,0.0,-0.32503655044286106,-0.3293036784452315,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.3,124.8990737467944,0.0,20.416730528149106,0.0,0.20535654701245945,0.0,4.11,0.0,-0.21054791384880117,0.0,-0.0032876100773387403,0.0,-0.3249646248409543,-0.3292183358851841,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.32,124.97868813461345,0.0,20.395847234140497,0.0,0.20529102800097232,0.0,4.11,0.0,-0.21049178399909585,0.0,-0.003275950574356862,0.0,-0.3248929962709757,-0.3291332616642995,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.34,125.0583041189813,0.0,20.374970253647295,0.0,0.20522574324031811,0.0,4.11,0.0,-0.21043574657878433,0.0,-0.003264238032710225,0.0,-0.3248216640424896,-0.32904845635643304,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.36,125.13792169414154,0.0,20.354099566303987,0.0,0.2051606937527339,0.0,4.11,0.0,-0.21037980285366056,0.0,-0.0032524743792105427,0.0,-0.3247506274577886,-0.32896392051015416,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.38,125.21754085431616,0.0,20.333235151638092,0.0,0.20509588052250577,0.0,4.11,0.0,-0.2103239540677727,0.0,-0.003240661511406467,0.0,-0.3246798858120858,-0.32887965464910685,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.400000000000002,125.29716159370639,0.0,20.31237698907359,0.0,0.20503130449654766,0.0,4.11,0.0,-0.210268201443651,0.0,-0.003228801297905195,0.0,-0.3246094383937023,-0.3287956592723664,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.42,125.37678390649364,0.0,20.291525057934308,0.0,0.20496696658497382,0.0,4.11,0.0,-0.21021254618253377,0.0,-0.003216895578692234,0.0,-0.3245392844842523,-0.32871193485479316,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.44,125.45640778684033,0.0,20.27067933744727,0.0,0.20490286766166482,0.0,4.11,0.0,-0.21015698946459196,0.0,-0.0032049461654492456,0.0,-0.3244694233588271,-0.32862848184738236,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.46,125.53603322889076,0.0,20.24983980674598,0.0,0.20483900856482742,0.0,4.11,0.0,-0.21010153244915195,0.0,-0.003192954841869871,0.0,-0.32439985428617435,-0.32854530067761123,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.48,125.61566022677191,0.0,20.229006444873672,0.0,0.20477539009754794,0.0,4.11,0.0,-0.2100461762749165,0.0,-0.0031809233639735084,0.0,-0.32433057652887537,-0.3284623917497825,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.5,125.69528877459432,0.0,20.2081792307865,0.0,0.2047120130283396,0.0,4.11,0.0,-0.20999092206018438,0.0,-0.003168853460417003,0.0,-0.32426158934352156,-0.32837975544536435,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.52,125.77491886645286,0.0,20.18735814335668,0.0,0.20464887809168353,0.0,4.11,0.0,-0.20993577090306795,0.0,-0.003156746832804086,0.0,-0.32419289198088486,-0.3282973921233275,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.54,125.85455049642758,0.0,20.1665431613756,0.0,0.20458598598856367,0.0,4.11,0.0,-0.2098807238817094,0.0,-0.0031446051559926827,0.0,-0.3241244836860888,-0.3282153021204786,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.560000000000002,125.9341836585844,0.0,20.145734263556875,0.0,0.20452333738699568,0.0,4.11,0.0,-0.20982578205449515,0.0,-0.0031324300783998624,0.0,-0.32405636369877605,-0.3281334857517908,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.580000000000002,126.01381834697598,0.0,20.12493142853934,0.0,0.2044609329225496,0.0,4.11,0.0,-0.2097709464602687,0.0,-0.0031202232223045156,0.0,-0.323988531253272,-0.3280519433107305,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.6,126.09345455564242,0.0,20.104134634890034,0.0,0.20439877319886665,0.0,4.11,0.0,-0.2097162181185418,0.0,-0.0031079861841477063,0.0,-0.3239209855787487,-0.32797067506958133,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.62,126.17309227861202,0.0,20.083343861107092,0.0,0.20433685878817004,0.0,4.11,0.0,-0.20966159802970402,0.0,-0.003095720534830636,0.0,-0.32385372589938355,-0.3278896812797647,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.64,126.25273150990199,0.0,20.062559085622638,0.0,0.20427519023176985,0.0,4.11,0.0,-0.20960708717523063,0.0,-0.0030834278200101723,0.0,-0.3237867514345174,-0.3278089621721571,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.66,126.33237224351923,0.0,20.041780286805604,0.0,0.20421376804056202,0.0,4.11,0.0,-0.20955268651788897,0.0,-0.0030711095603919735,0.0,-0.3237200613988098,-0.3277285179574043,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.68,126.41201447346097,0.0,20.021007442964525,0.0,0.2041525926955216,0.0,4.11,0.0,-0.20949839700194312,0.0,-0.0030587672520211635,0.0,-0.3236536550023921,-0.32764834882623245,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.7,126.4916581937155,0.0,20.00024053235027,0.0,0.2040916646481902,0.0,4.11,0.0,-0.20944421955335696,0.0,-0.003046402366570542,0.0,-0.32358753145101726,-0.3275684549497556,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.720000000000002,126.57130339826283,0.0,19.97947953315874,0.0,0.20403098432115768,0.0,4.11,0.0,-0.20939015507999578,0.0,-0.003034016351626298,0.0,-0.3235216899462081,-0.32748883647978083,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.740000000000002,126.65095008107541,0.0,19.958724423533553,0.0,0.20397055210853826,0.0,4.11,0.0,-0.20933620447182613,0.0,-0.003021610630971208,0.0,-0.3234561296854043,-0.32740949354910936,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.76,126.73059823611872,0.0,19.937975181568625,0.0,0.20391036837644094,0.0,4.11,0.0,-0.20928236860111415,0.0,-0.0030091866048654165,0.0,-0.3233908498621051,-0.3273304262718353,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.78,126.81024785735198,0.0,19.917231785310765,0.0,0.20385043346343446,0.0,4.11,0.0,-0.20922864832262242,0.0,-0.002996745650324592,0.0,-0.32332584966601086,-0.32725163474364066,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.8,126.88989893872873,0.0,19.896494212762207,0.0,0.20379074768100655,0.0,4.11,0.0,-0.2091750444738051,0.0,-0.002984289121395653,0.0,-0.32326112828316267,-0.32717311904208807,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.82,126.9695514741975,0.0,19.8757624418831,0.0,0.20373131131401795,0.0,4.11,0.0,-0.20912155787500164,0.0,-0.0029718183494299357,0.0,-0.3231966848960792,-0.32709487922690955,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.84,127.0492054577024,0.0,19.855036450593975,0.0,0.20367212462115086,0.0,4.11,0.0,-0.20906818932962884,0.0,-0.0029593346433538516,0.0,-0.323132518683892,-0.3270169153402929,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.86,127.12886088318373,0.0,19.83431621677814,0.0,0.20361318783535212,0.0,4.11,0.0,-0.20901493962437143,0.0,-0.0029468392899370467,0.0,-0.3230686288224778,-0.3269392274071649,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.88,127.20851774457857,0.0,19.813601718284087,0.0,0.20355450116427096,0.0,4.11,0.0,-0.20896180952937118,0.0,-0.0029343335540580094,0.0,-0.32300501448459007,-0.32686181543547116,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.900000000000002,127.28817603582135,0.0,19.792892932927796,0.0,0.2034960647906916,0.0,4.11,0.0,-0.20890879979841437,0.0,-0.0029218186789672193,0.0,-0.32294167483998676,-0.32678467941645356,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.92,127.36783575084445,0.0,19.772189838495066,0.0,0.20343787887296064,0.0,4.11,0.0,-0.20885591116911778,0.0,-0.002909295886547759,0.0,-0.32287860905555776,-0.3267078193249242,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.94,127.44749688357872,0.0,19.751492412743758,0.0,0.20337994354540917,0.0,4.11,0.0,-0.20880314436311323,0.0,-0.002896766377573456,0.0,-0.32281581629544875,-0.3266312351195369,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.96,127.52715942795406,0.0,19.73080063340603,0.0,0.20332225891876987,0.0,4.11,0.0,-0.20875050008623058,0.0,-0.0028842313319644877,0.0,-0.3227532957211843,-0.32655492674305514,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
31.98,127.60682337789994,0.0,19.710114478190526,0.0,0.20326482508058905,0.0,4.11,0.0,-0.20869797902867926,0.0,-0.002871691909040624,0.0,-0.3226910464917879,-0.3264788941226177,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.0,127.68648872734595,0.0,19.68943392478453,0.0,0.2032076420956336,0.0,4.11,0.0,-0.20864558186522827,0.0,-0.002859149247771882,0.0,-0.3226290677639018,-0.32640313717000113,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.02,127.76615547022229,0.0,19.668758950856088,0.0,0.20315071000629306,0.0,4.11,0.0,-0.20859330925538483,0.0,-0.0028466044670267853,0.0,-0.32256735869190245,-0.32632765578187917,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.04,127.84582360046029,0.0,19.648089534056073,0.0,0.2030940288329767,0.0,4.11,0.0,-0.20854116184357135,0.0,-0.0028340586658182365,0.0,-0.3225059184280157,-0.3262524498400796,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.06,127.92549311199295,0.0,19.627425652020257,0.0,0.20303759857450576,0.0,4.11,0.0,-0.20848914025930118,0.0,-0.0028215129235468726,0.0,-0.3224447461224302,-0.32617751921183835,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.08,128.00516399875536,0.0,19.606767282371308,0.0,0.2029814192085009,0.0,4.11,0.0,-0.2084372451173528,0.0,-0.0028089683002420675,0.0,-0.32238384092340766,-0.3261028637500502,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.1,128.08483625468523,0.0,19.586114402720774,0.0,0.2029254906917649,0.0,4.11,0.0,-0.20838547701794247,0.0,-0.002796425836800557,0.0,-0.32232320197739284,-0.32602848329351736,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.12,128.16450987372332,0.0,19.565466990671027,0.0,0.20286981296066045,0.0,4.11,0.0,-0.20833383654689575,0.0,-0.002783886555222656,0.0,-0.32226282842912013,-0.3259543776671949,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.14,128.24418484981396,0.0,19.54482502381718,0.0,0.20281438593148352,0.0,4.11,0.0,-0.20828232427581722,0.0,-0.002771351458846108,0.0,-0.32220271942171996,-0.3258805466824334,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.160000000000004,128.3238611769055,0.0,19.524188479748954,0.0,0.20275920950083196,0.0,4.11,0.0,-0.2082309407622591,0.0,-0.002758821532577655,0.0,-0.32214287409682174,-0.3258069901372191,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.18,128.40353884895066,0.0,19.50355733605254,0.0,0.2027042835459695,0.0,4.11,0.0,-0.20817968654988817,0.0,-0.0027462977431222113,0.0,-0.32208329159465643,-0.32573370781641114,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.2,128.48321785990706,0.0,19.48293157031241,0.0,0.2026496079251853,0.0,4.11,0.0,-0.20812856216865164,0.0,-0.0027337810392097724,0.0,-0.3220239710541567,-0.32566069949197607,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.22,128.5628982037376,0.0,19.462311160113085,0.0,0.2025951824781489,0.0,4.11,0.0,-0.2080775681349413,0.0,-0.0027212723518200434,0.0,-0.3219649116130556,-0.3255879649232197,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.24,128.64257987441096,0.0,19.44169608304091,0.0,0.2025410070262608,0.0,4.11,0.0,-0.20802670495175646,0.0,-0.0027087725944047645,0.0,-0.3219061124079833,-0.3255155038570164,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.26,128.72226286590188,0.0,19.421086316685756,0.0,0.20248708137299865,0.0,4.11,0.0,-0.20797597310886548,0.0,-0.0026962826631078424,0.0,-0.3218475725745622,-0.3254433160280357,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.28,128.80194717219166,0.0,19.400481838642715,0.0,0.202433405304259,0.0,4.11,0.0,-0.20792537308296594,0.0,-0.002683803436983182,0.0,-0.32178929124750033,-0.32537140115896623,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.3,128.8816327872685,0.0,19.37988262651377,0.0,0.20237997858869478,0.0,4.11,0.0,-0.2078749053378434,0.0,-0.002671335778210385,0.0,-0.32173126756068404,-0.32529975896073693,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.32,128.96131970512792,0.0,19.359288657909406,0.0,0.20232680097804862,0.0,4.11,0.0,-0.20782457032452883,0.0,-0.002658880532308201,0.0,-0.32167350064726724,-0.3252283891327359,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.34,129.04100791977314,0.0,19.338699910450227,0.0,0.2022738722074817,0.0,4.11,0.0,-0.20777436848145486,0.0,-0.002646438528345822,0.0,-0.3216159896397605,-0.3251572913630265,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.36,129.12069742521538,0.0,19.31811636176852,0.0,0.20222119199589866,0.0,4.11,0.0,-0.20772430023461028,0.0,-0.002634010579152057,0.0,-0.32155873367011845,-0.32508646532856117,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.38,129.20038821547436,0.0,19.2975379895098,0.0,0.20216876004626821,0.0,4.11,0.0,-0.20767436599769368,0.0,-0.002621597481522337,0.0,-0.32150173186982484,-0.3250159106953923,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.4,129.28008028457847,0.0,19.276964771334317,0.0,0.20211657604593974,0.0,4.11,0.0,-0.20762456617226546,0.0,-0.002609200016423629,0.0,-0.321444983369977,-0.324945627118881,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.42,129.3597736265653,0.0,19.256396684918553,0.0,0.2020646396669558,0.0,4.11,0.0,-0.20757490114789862,0.0,-0.0025968189491972597,0.0,-0.32138848730136754,-0.3248756142439029,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.44,129.43946823548183,0.0,19.23583370795667,0.0,0.2020129505663606,0.0,4.11,0.0,-0.20752537130232826,0.0,-0.0025844550297596494,0.0,-0.321332242794566,-0.32480587170505215,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.46,129.51916410538485,0.0,19.21527581816195,0.0,0.20196150838650456,0.0,4.11,0.0,-0.20747597700159978,0.0,-0.00257210899280104,0.0,-0.3212762489799984,-0.32473639912684243,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.480000000000004,129.59886123034127,0.0,19.19472299326819,0.0,0.2019103127553449,0.0,4.11,0.0,-0.20742671860021572,0.0,-0.002559781557982137,0.0,-0.32122050498802457,-0.32466719612390554,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.5,129.67855960442844,0.0,19.174175211031088,0.0,0.20185936328674234,0.0,4.11,0.0,-0.20737759644128137,0.0,-0.0025474734301287583,0.0,-0.3211650099490152,-0.32459826230118793,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.52,129.75825922173442,0.0,19.153632449229583,0.0,0.20180865958075384,0.0,4.11,0.0,-0.20732861085664908,0.0,-0.0025351852994245265,0.0,-0.32110976299342703,-0.3245295972541445,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.54,129.8379600763583,0.0,19.133094685667192,0.0,0.2017582012239218,0.0,4.11,0.0,-0.20727976216706137,0.0,-0.0025229178416015406,0.0,-0.3210547632518762,-0.32446120056893013,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.56,129.91766216241055,0.0,19.112561898173293,0.0,0.2017079877895592,0.0,4.11,0.0,-0.20723105068229264,0.0,-0.0025106717181291103,0.0,-0.32100000985521066,-0.32439307182258903,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.58,129.9973654740132,0.0,19.092034064604416,0.0,0.2016580188380312,0.0,4.11,0.0,-0.20718247670128973,0.0,-0.00249844757640059,0.0,-0.3209455019345812,-0.3243252105832415,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.6,130.07707000530027,0.0,19.07151116284548,0.0,0.20160829391703283,0.0,4.11,0.0,-0.20713404051231118,0.0,-0.002486246049918197,0.0,-0.32089123862151125,-0.3242576164102683,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.62,130.1567757504179,0.0,19.050993170811015,0.0,0.2015588125618633,0.0,4.11,0.0,-0.2070857423930653,0.0,-0.002474067758476091,0.0,-0.3208372190479647,-0.32419028885449314,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.64,130.2364827035247,0.0,19.030480066446373,0.0,0.2015095742956965,0.0,4.11,0.0,-0.20703758261084684,0.0,-0.002461913308341423,0.0,-0.3207834423464128,-0.3241232274583626,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.660000000000004,130.31619085879203,0.0,19.00997182772889,0.0,0.20146057862984781,0.0,4.11,0.0,-0.20698956142267275,0.0,-0.002449783292433625,0.0,-0.3207299076499001,-0.3240564317561236,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.68,130.39590021040422,0.0,18.989468432669042,0.0,0.2014118250640378,0.0,4.11,0.0,-0.20694167907541638,0.0,-0.0024376782905018014,0.0,-0.32067661409210835,-0.3239899012739991,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.7,130.4756107525588,0.0,18.968969859311578,0.0,0.20136331308665179,0.0,4.11,0.0,-0.20689393580594065,0.0,-0.002425598869300336,0.0,-0.3206235608074198,-0.3239236355303613,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.72,130.5553224794668,0.0,18.94847608573661,0.0,0.20131504217499654,0.0,4.11,0.0,-0.20684633184122997,0.0,-0.002413545582762681,0.0,-0.32057074693097865,-0.32385763403590245,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.74,130.63503538535298,0.0,18.927987090060707,0.0,0.2012670117955531,0.0,4.11,0.0,-0.20679886739852096,0.0,-0.0024015189721733415,0.0,-0.320518171598752,-0.323791896293804,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.76,130.71474946445596,0.0,18.907502850437954,0.0,0.20121922140422632,0.0,4.11,0.0,-0.20675154268543197,0.0,-0.002389519566338127,0.0,-0.32046583394758865,-0.32372642179990296,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.78,130.79446471102864,0.0,18.887023345060975,0.0,0.20117167044659126,0.0,4.11,0.0,-0.2067043579000914,0.0,-0.0023775478817525918,0.0,-0.3204137331152771,-0.3236612100428567,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.8,130.87418111933826,0.0,18.866548552161962,0.0,0.20112435835813589,0.0,4.11,0.0,-0.20665731323126488,0.0,-0.0023656044227688194,0.0,-0.3203618682406031,-0.3235962605043051,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.82,130.9538986836667,0.0,18.84607845001366,0.0,0.20107728456450066,0.0,4.11,0.0,-0.20661040885848125,0.0,-0.0023536896817604397,0.0,-0.3203102384634047,-0.3235315726590311,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.84,131.0336173983106,0.0,18.82561301693034,0.0,0.20103044848171495,0.0,4.11,0.0,-0.20656364495215732,0.0,-0.002341804139285927,0.0,-0.3202588429246269,-0.32346714597511855,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.86,131.11333725758172,0.0,18.805152231268746,0.0,0.20098384951642995,0.0,4.11,0.0,-0.20651702167372157,0.0,-0.00232994826425027,0.0,-0.3202076807663753,-0.3234029799141087,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.88,131.19305825580696,0.0,18.78469607142902,0.0,0.20093748706614864,0.0,4.11,0.0,-0.2064705391757367,0.0,-0.0023181225140649136,0.0,-0.3201567511319673,-0.323339073931154,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.9,131.2727803873287,0.0,18.764244515855626,0.0,0.20089136051945253,0.0,4.11,0.0,-0.20642419760202085,0.0,-0.0023063273348061008,0.0,-0.32010605316598467,-0.3232754274751703,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.92,131.3525036465049,0.0,18.74379754303822,0.0,0.2008454692562251,0.0,4.11,0.0,-0.20637799708776788,0.0,-0.002294563161371522,0.0,-0.32005558601432266,-0.32321203998898657,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.94,131.43222802770936,0.0,18.723355131512523,0.0,0.2007998126478724,0.0,4.11,0.0,-0.2063319377596665,0.0,-0.0022828304176354115,0.0,-0.32000534882423887,-0.32314891090949327,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.96,131.51195352533176,0.0,18.702917259861174,0.0,0.20075439005754034,0.0,4.11,0.0,-0.20628601973601807,0.0,-0.002271129516601958,0.0,-0.31995534074440124,-0.3230860396677882,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
32.980000000000004,131.591680133778,0.0,18.68248390671455,0.0,0.2007092008403292,0.0,4.11,0.0,-0.20624024312685363,0.0,-0.0022594608605571963,0.0,-0.3199055609249347,-0.32302342568932046,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
33.0,131.67140784747028,0.0,18.662055050751572,0.0,0.20066424434350483,0.0,4.11,0.0,-0.20619460803404943,0.0,-0.002247824841219297,0.0,-0.31985600851746704,-0.32296106839403277,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
33.02,131.75113666084727,0.0,18.641630670700515,0.0,0.2006195199067071,0.0,4.11,0.0,-0.20614911455144164,0.0,-0.002236221839887276,0.0,-0.31980668267517337,-0.32289896719650146,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
33.04,131.83086656836429,0.0,18.621210745339756,0.0,0.20057502686215534,0.0,4.11,0.0,-0.2061037627649398,0.0,-0.002224652227588164,0.0,-0.3197575825528203,-0.3228371215060749,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
